"symbol","security","date","adj_close","logret_1m"
"A","Agilent Technologies",2018-04-30,62.1650238037109,-0.0152616955261289
"A","Agilent Technologies",2018-05-31,58.5527572631836,-0.0598643419276659
"A","Agilent Technologies",2018-06-30,58.477108001709,-0.00129281994540342
"A","Agilent Technologies",2018-07-31,62.5995445251465,0.068122640679916
"A","Agilent Technologies",2018-08-31,64.0214233398438,0.0224597649084455
"A","Agilent Technologies",2018-09-30,66.8651123046875,0.0434595738650287
"A","Agilent Technologies",2018-10-31,61.544677734375,-0.0829139626084343
"A","Agilent Technologies",2018-11-30,68.7259750366211,0.110363843172118
"A","Agilent Technologies",2018-12-31,64.2394027709961,-0.0675104487053604
"A","Agilent Technologies",2019-01-31,72.4193267822266,0.119856435518963
"A","Agilent Technologies",2019-02-28,75.6474380493164,0.0436103655481732
"A","Agilent Technologies",2019-03-31,76.5425643920898,0.0117634095607446
"A","Agilent Technologies",2019-04-30,74.9051666259766,-0.0216241149188798
"A","Agilent Technologies",2019-05-31,63.9794960021973,-0.157660211401274
"A","Agilent Technologies",2019-06-30,71.2505416870117,0.107639764681605
"A","Agilent Technologies",2019-07-31,66.3772201538086,-0.0708484940969258
"A","Agilent Technologies",2019-08-31,68.0029373168945,0.0241969724322182
"A","Agilent Technologies",2019-09-30,73.4394226074219,0.0769099841020751
"A","Agilent Technologies",2019-10-31,72.5960388183594,-0.0115505255703354
"A","Agilent Technologies",2019-11-30,77.4070358276367,0.0641673200185613
"A","Agilent Technologies",2019-12-31,81.9306564331055,0.0567955576128369
"A","Agilent Technologies",2020-01-31,79.2896041870117,-0.0327662109372202
"A","Agilent Technologies",2020-02-29,74.0170516967773,-0.0688115303113284
"A","Agilent Technologies",2020-03-31,68.9580078125,-0.070797758086198
"A","Agilent Technologies",2020-04-30,73.8106689453125,0.0680055499041909
"A","Agilent Technologies",2020-05-31,84.8639907836914,0.139546579709955
"A","Agilent Technologies",2020-06-30,85.2640991210938,0.00470362155119997
"A","Agilent Technologies",2020-07-31,92.9443588256836,0.086247533834495
"A","Agilent Technologies",2020-08-31,96.8905868530273,0.0415813493703183
"A","Agilent Technologies",2020-09-30,97.3923187255859,0.0051649730731933
"A","Agilent Technologies",2020-10-31,98.6794967651367,0.0131298476323307
"A","Agilent Technologies",2020-11-30,112.994735717773,0.135464039074823
"A","Agilent Technologies",2020-12-31,114.531616210938,0.0135096779332633
"A","Agilent Technologies",2021-01-31,116.346000671387,0.015717606907101
"A","Agilent Technologies",2021-02-28,118.185531616211,0.0156871756264154
"A","Agilent Technologies",2021-03-31,123.094184875488,0.0406941015197146
"A","Agilent Technologies",2021-04-30,129.584228515625,0.0513812899153665
"A","Agilent Technologies",2021-05-31,133.93798828125,0.0330458358568082
"A","Agilent Technologies",2021-06-30,143.324203491211,0.067732302600394
"A","Agilent Technologies",2021-07-31,148.774993896484,0.0373258350879331
"A","Agilent Technologies",2021-08-31,170.368392944336,0.135528053268656
"A","Agilent Technologies",2021-09-30,152.949981689453,-0.107852158893422
"A","Agilent Technologies",2021-10-31,153.101547241211,0.000990457813936807
"A","Agilent Technologies",2021-11-30,146.695175170898,-0.0427446131741274
"A","Agilent Technologies",2021-12-31,155.201309204102,0.0563662477861619
"A","Agilent Technologies",2022-01-31,135.616256713867,-0.134893787716179
"A","Agilent Technologies",2022-02-28,126.89444732666,-0.0664736381188842
"A","Agilent Technologies",2022-03-31,128.812072753906,0.0149989243671014
"A","Agilent Technologies",2022-04-30,116.281547546387,-0.102340157444446
"A","Agilent Technologies",2022-05-31,124.363822937012,0.0671969412129405
"A","Agilent Technologies",2022-06-30,115.794059753418,-0.0713980592505408
"A","Agilent Technologies",2022-07-31,130.97151184082,0.123166566330869
"A","Agilent Technologies",2022-08-31,125.258003234863,-0.0446041966815178
"A","Agilent Technologies",2022-09-30,118.714309692383,-0.0536557882246411
"A","Agilent Technologies",2022-10-31,135.356231689453,0.131190208515056
"A","Agilent Technologies",2022-11-30,151.626358032227,0.113509267446589
"A","Agilent Technologies",2022-12-31,146.630065917969,-0.0335064672013523
"A","Agilent Technologies",2023-01-31,149.011047363281,0.0161075900327301
"A","Agilent Technologies",2023-02-28,139.105041503906,-0.0687911045644487
"A","Agilent Technologies",2023-03-31,135.548278808594,-0.0259014639802517
"A","Agilent Technologies",2023-04-30,132.913192749023,-0.0196316489981125
"A","Agilent Technologies",2023-05-31,113.520416259766,-0.157713529346042
"A","Agilent Technologies",2023-06-30,118.240669250488,0.0407394176002622
"A","Agilent Technologies",2023-07-31,119.73526763916,0.0125610854588141
"A","Agilent Technologies",2023-08-31,119.046966552734,-0.00576511058410567
"A","Agilent Technologies",2023-09-30,109.951522827148,-0.0794785250772563
"A","Agilent Technologies",2023-10-31,101.847648620605,-0.0765615113674247
"A","Agilent Technologies",2023-11-30,125.917877197266,0.212151870466394
"A","Agilent Technologies",2023-12-31,137.214141845703,0.0859128584745621
"A","Agilent Technologies",2024-01-31,128.400802612305,-0.0663861425461203
"A","Agilent Technologies",2024-02-29,135.565994262695,0.0543019221711845
"A","Agilent Technologies",2024-03-31,143.609527587891,0.0576394382361176
"A","Agilent Technologies",2024-04-30,135.469863891602,-0.0583487936386042
"A","Agilent Technologies",2024-05-31,128.915863037109,-0.0495892418274702
"A","Agilent Technologies",2024-06-30,128.144775390625,-0.00599928455722054
"A","Agilent Technologies",2024-07-31,140.039321899414,0.0887625713876323
"A","Agilent Technologies",2024-08-31,141.544723510742,0.0106924804756874
"A","Agilent Technologies",2024-09-30,147.051193237305,0.0381650451093254
"A","Agilent Technologies",2024-10-31,129.261505126953,-0.128943255518761
"A","Agilent Technologies",2024-11-30,136.85986328125,0.057119982607067
"A","Agilent Technologies",2024-12-31,133.505386352539,-0.024815682319522
"A","Agilent Technologies",2025-01-31,150.578659057617,0.120343774963405
"A","Agilent Technologies",2025-02-28,127.125274658203,-0.169312584296917
"A","Agilent Technologies",2025-03-31,116.253242492676,-0.0894020784143006
"A","Agilent Technologies",2025-04-30,107.15869140625,-0.0814601034745612
"A","Agilent Technologies",2025-05-31,111.460975646973,0.0393637024263223
"A","Agilent Technologies",2025-06-30,117.526000976562,0.0529850585708793
"A","Agilent Technologies",2025-07-31,114.579917907715,-0.0253870414936639
"A","Agilent Technologies",2025-08-31,125.408180236816,0.0903013067021163
"A","Agilent Technologies",2025-09-30,128.350006103516,0.0231870956511475
"A","Agilent Technologies",2025-10-31,146.360000610352,0.131308389450379
"A","Agilent Technologies",2025-11-30,153.5,0.0476312227060376
"AAPL","Apple Inc.",2016-01-31,21.9471454620361,-0.0782235257685366
"AAPL","Apple Inc.",2016-02-29,21.9188823699951,-0.00128860976700151
"AAPL","Apple Inc.",2016-03-31,24.7072086334229,0.119746574552081
"AAPL","Apple Inc.",2016-04-30,21.2501468658447,-0.150731241881318
"AAPL","Apple Inc.",2016-05-31,22.7753295898438,0.0693141079237409
"AAPL","Apple Inc.",2016-06-30,21.8037376403809,-0.0435965081116025
"AAPL","Apple Inc.",2016-07-31,23.7674446105957,0.0862353642875258
"AAPL","Apple Inc.",2016-08-31,24.3295955657959,0.0233767630163593
"AAPL","Apple Inc.",2016-09-30,25.923282623291,0.063447974086003
"AAPL","Apple Inc.",2016-10-31,26.03564453125,0.00432503476361346
"AAPL","Apple Inc.",2016-11-30,25.4732513427734,-0.0218376079826039
"AAPL","Apple Inc.",2016-12-31,26.6948223114014,0.0468406910163659
"AAPL","Apple Inc.",2017-01-31,27.9694061279297,0.0466416488427752
"AAPL","Apple Inc.",2017-02-28,31.7111015319824,0.125555551109046
"AAPL","Apple Inc.",2017-03-31,33.2551078796387,0.0475415501120775
"AAPL","Apple Inc.",2017-04-30,33.2527809143066,-6.997561868749e-05
"AAPL","Apple Inc.",2017-05-31,35.507568359375,0.0656074668557309
"AAPL","Apple Inc.",2017-06-30,33.4760475158691,-0.0589156834100977
"AAPL","Apple Inc.",2017-07-31,34.5708274841309,0.0321800065569011
"AAPL","Apple Inc.",2017-08-31,38.2698974609375,0.10165342994763
"AAPL","Apple Inc.",2017-09-30,35.9643402099609,-0.0621357222609769
"AAPL","Apple Inc.",2017-10-31,39.4459915161133,0.0924045350911058
"AAPL","Apple Inc.",2017-11-30,40.2458648681641,0.0200748294868482
"AAPL","Apple Inc.",2017-12-31,39.6322898864746,-0.0153630752170635
"AAPL","Apple Inc.",2018-01-31,39.2107276916504,-0.0106938122149609
"AAPL","Apple Inc.",2018-02-28,41.8843154907227,0.0659610499245913
"AAPL","Apple Inc.",2018-03-31,39.4529228210449,-0.0598032910839668
"AAPL","Apple Inc.",2018-04-30,38.8603401184082,-0.015133937486064
"AAPL","Apple Inc.",2018-05-31,44.1113090515137,0.126741994340112
"AAPL","Apple Inc.",2018-06-30,43.6958427429199,-0.00946322481954454
"AAPL","Apple Inc.",2018-07-31,44.9186058044434,0.0275991262524
"AAPL","Apple Inc.",2018-08-31,53.9212989807129,0.182673465114792
"AAPL","Apple Inc.",2018-09-30,53.4735946655273,-0.00833758279386698
"AAPL","Apple Inc.",2018-10-31,51.8438377380371,-0.030951894664164
"AAPL","Apple Inc.",2018-11-30,42.4498596191406,-0.199912473962141
"AAPL","Apple Inc.",2018-12-31,37.4960289001465,-0.124088574409397
"AAPL","Apple Inc.",2019-01-31,39.5640830993652,0.0536866828807478
"AAPL","Apple Inc.",2019-02-28,41.3356285095215,0.0438030895978021
"AAPL","Apple Inc.",2019-03-31,45.3462562561035,0.0926028170662128
"AAPL","Apple Inc.",2019-04-30,47.905403137207,0.0549006774969585
"AAPL","Apple Inc.",2019-05-31,41.9549331665039,-0.132632276074333
"AAPL","Apple Inc.",2019-06-30,47.4308624267578,0.122677100532912
"AAPL","Apple Inc.",2019-07-31,51.0543174743652,0.0736169916063081
"AAPL","Apple Inc.",2019-08-31,50.2139053344727,-0.0165981274442002
"AAPL","Apple Inc.",2019-09-30,53.8775863647461,0.0704225670065504
"AAPL","Apple Inc.",2019-10-31,59.8409996032715,0.104976484084974
"AAPL","Apple Inc.",2019-11-30,64.4819259643555,0.0746939287997179
"AAPL","Apple Inc.",2019-12-31,70.851676940918,0.0942036678209082
"AAPL","Apple Inc.",2020-01-31,74.6783752441406,0.0526019274513239
"AAPL","Apple Inc.",2020-02-29,66.112663269043,-0.121830256245834
"AAPL","Apple Inc.",2020-03-31,61.5005416870117,-0.0723143232603709
"AAPL","Apple Inc.",2020-04-30,71.0561065673828,0.144423815622189
"AAPL","Apple Inc.",2020-05-31,77.1025848388672,0.0816670074884884
"AAPL","Apple Inc.",2020-06-30,88.4664306640625,0.137486359722313
"AAPL","Apple Inc.",2020-07-31,103.075042724609,0.152834127567527
"AAPL","Apple Inc.",2020-08-31,125.397933959961,0.196034859371609
"AAPL","Apple Inc.",2020-09-30,112.541358947754,-0.1081713632903
"AAPL","Apple Inc.",2020-10-31,105.78751373291,-0.0618882943621824
"AAPL","Apple Inc.",2020-11-30,115.889503479004,0.0912046861086822
"AAPL","Apple Inc.",2020-12-31,129.167404174805,0.108472088928516
"AAPL","Apple Inc.",2021-01-31,128.456771850586,-0.00551682794329178
"AAPL","Apple Inc.",2021-02-28,118.217224121094,-0.0830686274056571
"AAPL","Apple Inc.",2021-03-31,119.084892272949,0.0073128047211366
"AAPL","Apple Inc.",2021-04-30,128.161285400391,0.073452893701635
"AAPL","Apple Inc.",2021-05-31,121.689491271973,-0.0518168661077745
"AAPL","Apple Inc.",2021-06-30,133.750061035156,0.0945001952981661
"AAPL","Apple Inc.",2021-07-31,142.441467285156,0.0629583173181256
"AAPL","Apple Inc.",2021-08-31,148.493698120117,0.041611361008961
"AAPL","Apple Inc.",2021-09-30,138.390670776367,-0.0704618872143552
"AAPL","Apple Inc.",2021-10-31,146.508316040039,0.0570015583981265
"AAPL","Apple Inc.",2021-11-30,161.903671264648,0.0999193449270708
"AAPL","Apple Inc.",2021-12-31,173.921539306641,0.0716027374413324
"AAPL","Apple Inc.",2022-01-31,171.188858032227,-0.0158368939906088
"AAPL","Apple Inc.",2022-02-28,161.933410644531,-0.0555821746763447
"AAPL","Apple Inc.",2022-03-31,171.240295410156,0.0558826010728684
"AAPL","Apple Inc.",2022-04-30,154.607559204102,-0.102177776200833
"AAPL","Apple Inc.",2022-05-31,146.182052612305,-0.0560372495675781
"AAPL","Apple Inc.",2022-06-30,134.278472900391,-0.0849369810855309
"AAPL","Apple Inc.",2022-07-31,159.607925415039,0.172804542226895
"AAPL","Apple Inc.",2022-08-31,154.626876831055,-0.031705373179304
"AAPL","Apple Inc.",2022-09-30,135.920593261719,-0.128944126452262
"AAPL","Apple Inc.",2022-10-31,150.810882568359,0.103955776402529
"AAPL","Apple Inc.",2022-11-30,145.829940795898,-0.0335854647975911
"AAPL","Apple Inc.",2022-12-31,127.998977661133,-0.130418876879809
"AAPL","Apple Inc.",2023-01-31,142.145553588867,0.104829281029961
"AAPL","Apple Inc.",2023-02-28,145.44091796875,0.0229183841802918
"AAPL","Apple Inc.",2023-03-31,162.697280883789,0.112121359556101
"AAPL","Apple Inc.",2023-04-30,167.41340637207,0.0285749390716612
"AAPL","Apple Inc.",2023-05-31,175.124221801758,0.045029320270916
"AAPL","Apple Inc.",2023-06-30,191.643676757812,0.0901422366101867
"AAPL","Apple Inc.",2023-07-31,194.093933105469,0.0127044355614263
"AAPL","Apple Inc.",2023-08-31,185.867492675781,-0.0433082182825864
"AAPL","Apple Inc.",2023-09-30,169.385070800781,-0.0928593663945074
"AAPL","Apple Inc.",2023-10-31,168.949783325195,-0.00257311778816227
"AAPL","Apple Inc.",2023-11-30,188.172912597656,0.107759757300322
"AAPL","Apple Inc.",2023-12-31,190.728759765625,0.0134910248204632
"AAPL","Apple Inc.",2024-01-31,182.674835205078,-0.0431445972453455
"AAPL","Apple Inc.",2024-02-29,179.287460327148,-0.0187172742163746
"AAPL","Apple Inc.",2024-03-31,170.092468261719,-0.0526482212149446
"AAPL","Apple Inc.",2024-04-30,168.951782226562,-0.00672885817980529
"AAPL","Apple Inc.",2024-05-31,190.953079223633,0.122414377407699
"AAPL","Apple Inc.",2024-06-30,209.199127197266,0.0912588207322411
"AAPL","Apple Inc.",2024-07-31,220.581817626953,0.0529821209756758
"AAPL","Apple Inc.",2024-08-31,227.718414306641,0.0318411596511829
"AAPL","Apple Inc.",2024-09-30,231.696029663086,0.0173164549004028
"AAPL","Apple Inc.",2024-10-31,224.645706176758,-0.0309017736694148
"AAPL","Apple Inc.",2024-11-30,236.261428833008,0.0504144192737916
"AAPL","Apple Inc.",2024-12-31,249.292495727539,0.0536879474862646
"AAPL","Apple Inc.",2025-01-31,234.937438964844,-0.0593076271715667
"AAPL","Apple Inc.",2025-02-28,241.015838623047,0.0255433902275426
"AAPL","Apple Inc.",2025-03-31,221.373016357422,-0.085013516249604
"AAPL","Apple Inc.",2025-04-30,211.775833129883,-0.0443208111660534
"AAPL","Apple Inc.",2025-05-31,200.428024291992,-0.0550731231329173
"AAPL","Apple Inc.",2025-06-30,204.73893737793,0.0212804901631216
"AAPL","Apple Inc.",2025-07-31,207.133911132812,0.0116298064187061
"AAPL","Apple Inc.",2025-08-31,231.915176391602,0.113006188017674
"AAPL","Apple Inc.",2025-09-30,254.383407592773,0.0924709218027484
"AAPL","Apple Inc.",2025-10-31,270.108154296875,0.0599798426485316
"AAPL","Apple Inc.",2025-11-30,278.850006103516,0.031851574462781
"ABBV","AbbVie",2016-01-31,36.6033058166504,-0.0656358024386625
"ABBV","AbbVie",2016-02-29,36.4099655151367,-0.00529604412701756
"ABBV","AbbVie",2016-03-31,38.0834503173828,0.0449372978319809
"ABBV","AbbVie",2016-04-30,41.0611534118652,0.0752826891916221
"ABBV","AbbVie",2016-05-31,42.3602905273438,0.0311488771556494
"ABBV","AbbVie",2016-06-30,41.673698425293,-0.0163411826375084
"ABBV","AbbVie",2016-07-31,44.9730033874512,0.076192188417687
"ABBV","AbbVie",2016-08-31,43.5266342163086,-0.0326893534582848
"ABBV","AbbVie",2016-09-30,42.8272323608398,-0.0161988611950608
"ABBV","AbbVie",2016-10-31,38.226245880127,-0.113651825750555
"ABBV","AbbVie",2016-11-30,41.6664772033691,0.0861745568884436
"ABBV","AbbVie",2016-12-31,42.9137229919434,0.0294947565395991
"ABBV","AbbVie",2017-01-31,42.3014717102051,-0.0143697803938845
"ABBV","AbbVie",2017-02-28,42.8067855834961,0.0118747540413908
"ABBV","AbbVie",2017-03-31,45.1049575805664,0.0522955329566677
"ABBV","AbbVie",2017-04-30,46.0989875793457,0.0217988237104825
"ABBV","AbbVie",2017-05-31,46.1549110412598,0.00121238169010196
"ABBV","AbbVie",2017-06-30,50.6921234130859,0.0937671717350912
"ABBV","AbbVie",2017-07-31,49.3137626647949,-0.0275673381361483
"ABBV","AbbVie",2017-08-31,53.1158180236816,0.0742715714572104
"ABBV","AbbVie",2017-09-30,62.6808776855469,0.165581644925703
"ABBV","AbbVie",2017-10-31,64.1054992675781,0.0224737322216724
"ABBV","AbbVie",2017-11-30,68.84326171875,0.071302199123866
"ABBV","AbbVie",2017-12-31,68.694091796875,-0.00216915589186506
"ABBV","AbbVie",2018-01-31,80.2827835083008,0.15589200034247
"ABBV","AbbVie",2018-02-28,82.8653945922852,0.031662343606226
"ABBV","AbbVie",2018-03-31,67.7131118774414,-0.201937702087059
"ABBV","AbbVie",2018-04-30,69.7878494262695,0.0301800802813892
"ABBV","AbbVie",2018-05-31,71.5153884887695,0.0244527325342094
"ABBV","AbbVie",2018-06-30,66.968864440918,-0.0656848486189956
"ABBV","AbbVie",2018-07-31,67.3461456298828,0.00561787072092379
"ABBV","AbbVie",2018-08-31,70.0843658447266,0.039854070436582
"ABBV","AbbVie",2018-09-30,69.0620880126953,-0.0146938164331036
"ABBV","AbbVie",2018-10-31,57.4539947509766,-0.184021389995164
"ABBV","AbbVie",2018-11-30,69.5721054077148,0.19137916636086
"ABBV","AbbVie",2018-12-31,68.0370559692383,-0.0223112051590162
"ABBV","AbbVie",2019-01-31,59.9815254211426,-0.126015892313354
"ABBV","AbbVie",2019-02-28,59.1970863342285,-0.0131642818090425
"ABBV","AbbVie",2019-03-31,60.2056312561035,0.0168935670486174
"ABBV","AbbVie",2019-04-30,60.0955276489258,-0.00183046678723198
"ABBV","AbbVie",2019-05-31,58.0668525695801,-0.0343404463250332
"ABBV","AbbVie",2019-06-30,55.046558380127,-0.0534156341456971
"ABBV","AbbVie",2019-07-31,51.1980514526367,-0.0724778693866162
"ABBV","AbbVie",2019-08-31,50.5217590332031,-0.013297358328296
"ABBV","AbbVie",2019-09-30,58.1914901733398,0.141335011666458
"ABBV","AbbVie",2019-10-31,62.0263252258301,0.0638197682507293
"ABBV","AbbVie",2019-11-30,68.4043579101562,0.097877639391303
"ABBV","AbbVie",2019-12-31,69.0359420776367,0.00919073391625247
"ABBV","AbbVie",2020-01-31,64.0259780883789,-0.0753383600196367
"ABBV","AbbVie",2020-02-29,67.7322387695312,0.0562733583746162
"ABBV","AbbVie",2020-03-31,60.2090873718262,-0.117738973064109
"ABBV","AbbVie",2020-04-30,65.9272537231445,0.0907286238804232
"ABBV","AbbVie",2020-05-31,74.3245697021484,0.119889661634724
"ABBV","AbbVie",2020-06-30,78.7437973022461,0.0577579307297089
"ABBV","AbbVie",2020-07-31,77.0501937866211,-0.0217424333485798
"ABBV","AbbVie",2020-08-31,77.7483596801758,0.00902037663654731
"ABBV","AbbVie",2020-09-30,71.1076431274414,-0.0892826241677875
"ABBV","AbbVie",2020-10-31,70.0270156860352,-0.0153137233416878
"ABBV","AbbVie",2020-11-30,86.0567169189453,0.206125471970842
"ABBV","AbbVie",2020-12-31,88.1715316772461,0.024277562874941
"ABBV","AbbVie",2021-01-31,85.3149642944336,-0.032934270347396
"ABBV","AbbVie",2021-02-28,89.6939468383789,0.0500534140307787
"ABBV","AbbVie",2021-03-31,90.0935440063477,0.00444522390400959
"ABBV","AbbVie",2021-04-30,93.9527587890625,0.0419435814681366
"ABBV","AbbVie",2021-05-31,95.3852233886719,0.0151315854857623
"ABBV","AbbVie",2021-06-30,94.9133758544922,-0.00495903283606935
"ABBV","AbbVie",2021-07-31,99.0898666381836,0.0430625396871251
"ABBV","AbbVie",2021-08-31,102.90690612793,0.0377975733294011
"ABBV","AbbVie",2021-09-30,91.9073333740234,-0.113043932032326
"ABBV","AbbVie",2021-10-31,98.8855590820312,0.073182389117429
"ABBV","AbbVie",2021-11-30,99.4115905761719,0.00530549963986537
"ABBV","AbbVie",2021-12-31,116.762069702148,0.160869559693308
"ABBV","AbbVie",2022-01-31,119.271911621094,0.0212675861875828
"ABBV","AbbVie",2022-02-28,128.751617431641,0.076479243901165
"ABBV","AbbVie",2022-03-31,141.246032714844,0.0926181806167596
"ABBV","AbbVie",2022-04-30,129.063842773438,-0.0901960955006267
"ABBV","AbbVie",2022-05-31,129.494384765625,0.00333033215935785
"ABBV","AbbVie",2022-06-30,134.582107543945,0.0385369584783959
"ABBV","AbbVie",2022-07-31,127.28214263916,-0.0557682598468068
"ABBV","AbbVie",2022-08-31,119.255523681641,-0.0651377690706898
"ABBV","AbbVie",2022-09-30,119.033782958984,-0.0018611056432718
"ABBV","AbbVie",2022-10-31,131.166580200195,0.0970607767445166
"ABBV","AbbVie",2022-11-30,144.408676147461,0.0961791887990158
"ABBV","AbbVie",2022-12-31,144.793930053711,0.00266425077696031
"ABBV","AbbVie",2023-01-31,133.634475708008,-0.080203280034822
"ABBV","AbbVie",2023-02-28,139.196914672852,0.0407813034285764
"ABBV","AbbVie",2023-03-31,144.144348144531,0.034925632213116
"ABBV","AbbVie",2023-04-30,137.93994140625,-0.0439968319352904
"ABBV","AbbVie",2023-05-31,125.927688598633,-0.0911105410289954
"ABBV","AbbVie",2023-06-30,122.97940826416,-0.0236909133261021
"ABBV","AbbVie",2023-07-31,138.047882080078,0.11558366770037
"ABBV","AbbVie",2023-08-31,135.629867553711,-0.0176709831236028
"ABBV","AbbVie",2023-09-30,137.567962646484,0.0141884553385374
"ABBV","AbbVie",2023-10-31,131.599655151367,-0.0443536703287419
"ABBV","AbbVie",2023-11-30,132.727554321289,0.0085341650430717
"ABBV","AbbVie",2023-12-31,144.453903198242,0.0846618841490701
"ABBV","AbbVie",2024-01-31,154.708129882812,0.0685798611201074
"ABBV","AbbVie",2024-02-29,165.671356201172,0.0684657353075178
"ABBV","AbbVie",2024-03-31,171.364685058594,0.0337879026931276
"ABBV","AbbVie",2024-04-30,154.481262207031,-0.103721138000967
"ABBV","AbbVie",2024-05-31,153.151473999023,-0.00864535099218422
"ABBV","AbbVie",2024-06-30,162.915771484375,0.06180587011412
"ABBV","AbbVie",2024-07-31,177.640533447266,0.0865287054962565
"ABBV","AbbVie",2024-08-31,188.175109863281,0.0576109313685542
"ABBV","AbbVie",2024-09-30,189.296600341797,0.00594213419486689
"ABBV","AbbVie",2024-10-31,196.982376098633,0.0397991643568334
"ABBV","AbbVie",2024-11-30,176.749816894531,-0.108378994489062
"ABBV","AbbVie",2024-12-31,171.696502685547,-0.0290068698732258
"ABBV","AbbVie",2025-01-31,179.362670898438,0.0436814515388422
"ABBV","AbbVie",2025-02-28,203.872634887695,0.128085609593418
"ABBV","AbbVie",2025-03-31,204.350555419922,0.00234146791227197
"ABBV","AbbVie",2025-04-30,192.044876098633,-0.0621078535924271
"ABBV","AbbVie",2025-05-31,183.195648193359,-0.047174376842805
"ABBV","AbbVie",2025-06-30,182.713317871094,-0.00263634207608998
"ABBV","AbbVie",2025-07-31,187.667098999023,0.026751287715002
"ABBV","AbbVie",2025-08-31,208.894058227539,0.1071575818218
"ABBV","AbbVie",2025-09-30,229.882751464844,0.0957421776877609
"ABBV","AbbVie",2025-10-31,218.039993286133,-0.0528909012991292
"ABBV","AbbVie",2025-11-30,227.699996948242,0.0433504582629824
"ABT","Abbott Laboratories",2016-01-31,31.5494613647461,-0.164738729265619
"ABT","Abbott Laboratories",2016-02-29,32.2913093566895,0.0232416174523014
"ABT","Abbott Laboratories",2016-03-31,34.8669509887695,0.0767412836220664
"ABT","Abbott Laboratories",2016-04-30,32.6227569580078,-0.066529306448742
"ABT","Abbott Laboratories",2016-05-31,33.2349700927734,0.0185925265873808
"ABT","Abbott Laboratories",2016-06-30,32.9666061401367,-0.00810752365465994
"ABT","Abbott Laboratories",2016-07-31,37.7599334716797,0.135753465435795
"ABT","Abbott Laboratories",2016-08-31,35.4563522338867,-0.0629461539330172
"ABT","Abbott Laboratories",2016-09-30,35.6841812133789,0.00640506184979284
"ABT","Abbott Laboratories",2016-10-31,33.3210868835449,-0.0685170509988291
"ABT","Abbott Laboratories",2016-11-30,32.3275680541992,-0.0302700699863081
"ABT","Abbott Laboratories",2016-12-31,32.616283416748,0.00889128864519373
"ABT","Abbott Laboratories",2017-01-31,35.6985702514648,0.0902989840253454
"ABT","Abbott Laboratories",2017-02-28,38.527458190918,0.0762605478467133
"ABT","Abbott Laboratories",2017-03-31,37.9548454284668,-0.0149740118859278
"ABT","Abbott Laboratories",2017-04-30,37.52490234375,-0.0113923998813945
"ABT","Abbott Laboratories",2017-05-31,39.2618255615234,0.0452479119574973
"ABT","Abbott Laboratories",2017-06-30,41.798469543457,0.062607038025591
"ABT","Abbott Laboratories",2017-07-31,42.5226211547852,0.0171764717269669
"ABT","Abbott Laboratories",2017-08-31,44.044376373291,0.0351614828133902
"ABT","Abbott Laboratories",2017-09-30,46.1367721557617,0.0464126130781408
"ABT","Abbott Laboratories",2017-10-31,47.1183738708496,0.0210527356808705
"ABT","Abbott Laboratories",2017-11-30,48.9777297973633,0.0387026724987098
"ABT","Abbott Laboratories",2017-12-31,49.5859451293945,0.0123417283833085
"ABT","Abbott Laboratories",2018-01-31,54.2667350769043,0.0902039962815482
"ABT","Abbott Laboratories",2018-02-28,52.6691055297852,-0.0298823747161872
